ANO;CD_SERV_SME;CD_CARGO;DC_CARGO;CD_SIT_FUNC;DC_SIT_FUNC;JORN_OPCAO;JORN_EXERCICIO;CD_UNIDADE;TP_UNIDADE;DC_UNIDADE;DRE_UNIDADE;CD_TURMA;NOME_TURMA;CD_SERIE;DC_SERIE;CD_COMPONENTE;DC_COMPONENTE;CD_TURNO;DC_TURNO;QT_CARG_HORARIA;TOT_AULAS;CD_ATRIBUICAO;CD_UNIDADE_ATRIBUICAO;DT_ATRIBUICAO;CD_TIPO_ATRIBUICAO;CD_AREA_ATUACAO;DC_AREA_ATUACAO;CD_ETAPA_ENSINO;DC_ETAPA_ENSINO;CD_CICLO_ENSINO;DC_CICLO_ENSINO;CD_MODALIDADE_ENSINO;DC_MODALIDADE_ENSINO;CD_TIPO_PROGRAMA;DC_TIPO_PROGRAMA;CD_MODALIDADE_ENSINO_PROGRAMA;DC_MODALIDADE_ENSINO_PROGRAMA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147551;1G;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34493;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147601;3A;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34495;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147539;1C;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34496;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147537;1B;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34499;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147559;1K;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34501;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147536;1A;692;ED.FIS.2HA;6;ED. FISICA;1;Manhã;2;25;34502;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147542;1D;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34503;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147549;1F;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34504;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147556;1I;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34505;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147558;1J;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34508;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147577;2J;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;25;34509;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;333502;3263;PROF.ENS.FUND.II E MED.-ED.FISICA;1;EFETIVO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1147553;1H;692;ED.FIS.2HA;6;ED. FISICA;3;Tarde               ;2;25;34510;329;19/12/2011 00:00;N;3;Ensino Fundamental II;;;;;;;;;2;ED. FISICA
2012;370772;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202255;2A;1005;CI 3A F II 9A;508;REGENCIA CLAS.F I;1;Manhã;25;25;41968;99180;20/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;371153;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JEIF;JEIF;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1157693;1E;427;CI.4A.FI;508;REGENCIA CLAS.F I;5;Noite               ;25;25;42023;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;410441;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JEIF;JEIF;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1157692;1D;427;CI.4A.FI;508;REGENCIA CLAS.F I;3;Tarde               ;25;25;49877;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;257291;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201721;1A;434;CII 3A FI;8;GEOGRAFIA;1;Manhã;3;25;55862;99180;07/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;257291;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201493;1B;1002;CI 2A F I 9A;508;REGENCIA CLAS.F I;3;Tarde               ;25;25;55863;99180;07/02/2012 00:00;N;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;257291;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201747;1B;434;CII 3A FI;8;GEOGRAFIA;1;Manhã;3;25;55864;99180;07/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;257291;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201814;1A;436;CII 4A FI;8;GEOGRAFIA;1;Manhã;3;25;55865;99180;07/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1165012;1G;1006;CI 4A F I 9A;508;REGENCIA CLAS.F I;3;Tarde               ;25;18;57016;329;17/04/2012 00:00;J;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1146937;1A;432;CII 2A FI;8;GEOGRAFIA;1;Manhã;3;18;57017;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1146921;1C;430;CII 1A FI;89;CIENCIAS;1;Manhã;3;18;57018;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1146913;1B;430;CII 1A FI;89;CIENCIAS;1;Manhã;3;18;57019;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1146875;1A;430;CII 1A FI;7;HISTORIA;1;Manhã;3;18;57020;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1146957;1A;436;CII 4A FI;7;HISTORIA;1;Manhã;3;18;57021;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;280811;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JBD;JBD;329;EMEBS;NEUSA BASSETTO, PROFA.;PE;1146875;1A;430;CII 1A FI;8;GEOGRAFIA;1;Manhã;3;18;57022;329;19/12/2011 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338661;3247;PROF.SUBST.DE 1.GR. NIVEL I;2;EM COMISSAO;JEIF;JEIF;337;EMEBS;LUCIE BRAY, ME;JT;1263442;9B;901;CJ FUND.I;514;CJ FUND I;3;Tarde               ;25;25;58694;337;02/02/2012 00:00;N;2;Ensino Fundamental I;;;;;4;PROGRAMA;21;CJ FUND.I;4;EVEN PARA ATRIBUICAO
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1154308;1A;1000;CI 1A F I 9A;139;ARTE;3;Tarde               ;1;25;58768;205;01/08/2012 00:00;N;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1154314;1A;1002;CI 2A F I 9A;139;ARTE;3;Tarde               ;1;25;58769;205;01/08/2012 00:00;N;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1207362;2A;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;25;58771;205;29/03/2012 00:00;N;2;Ensino Fundamental I;;;;;;;;;2;ED. FISICA
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1207363;2B;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;25;58772;205;29/03/2012 00:00;N;2;Ensino Fundamental I;;;;;;;;;2;ED. FISICA
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1207364;2C;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;25;58773;205;29/03/2012 00:00;N;2;Ensino Fundamental I;;;;;;;;;2;ED. FISICA
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1207365;2D;693;ED.FIS.3HA;6;ED. FISICA;1;Manhã;3;25;58774;205;29/03/2012 00:00;N;2;Ensino Fundamental I;;;;;;;;;2;ED. FISICA
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1155068;1B;1004;CI 3A F I 9A;139;ARTE;3;Tarde               ;1;25;58781;205;01/08/2012 00:00;J;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1155075;1B;430;CII 1A FI;2;MATEMATICA;1;Manhã;5;25;58782;205;14/06/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1155073;1A;430;CII 1A FI;2;MATEMATICA;1;Manhã;5;25;58784;205;14/06/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1155055;1A;1004;CI 3A F I 9A;139;ARTE;3;Tarde               ;1;25;58785;205;01/08/2012 00:00;N;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1155157;1A;427;CI.4A.FI;139;ARTE;3;Tarde               ;1;25;58786;205;01/08/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;342191;3220;PROF.SUBST.DE EDUCACAO INFANTIL;2;EM COMISSAO;JEIF;JEIF;205;EMEBS;VERA LUCIA APARECIDA RIBEIRO, PROFA.;PJ;1155162;1B;427;CI.4A.FI;139;ARTE;3;Tarde               ;1;25;58788;205;01/08/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1650071;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201747;1B;434;CII 3A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;63445;99180;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1650071;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201648;1A;432;CII 2A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;63446;99180;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1650071;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1201721;1A;434;CII 3A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;63447;99180;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1650071;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;99180;EMEBS;ANNE SULLIVAN;SA;1202510;2A;433;CII 2A FII;138;LINGUA PORTUGUESA;1;Manhã;6;24;63448;99180;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1651274;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;337;EMEBS;LUCIE BRAY, ME;JT;1146284;1G;432;CII 2A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;65246;337;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1651274;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;337;EMEBS;LUCIE BRAY, ME;JT;1146274;1H;432;CII 2A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;65247;337;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1651274;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;337;EMEBS;LUCIE BRAY, ME;JT;1146271;1F;432;CII 2A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;65248;337;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;1651274;3298;PROF.ENS.FUND.II E MED.-PORTUGUES;1;EFETIVO;JEIF;JEIF;337;EMEBS;LUCIE BRAY, ME;JT;1146270;1E;430;CII 1A FI;138;LINGUA PORTUGUESA;1;Manhã;6;24;65249;337;19/12/2011 00:00;N;3;Ensino Fundamental II;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;236253;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;91812;EMEBS;HELEN KELLER;IP;1159061;1B;1002;CI 2A F I 9A;508;REGENCIA CLAS.F I;3;Tarde               ;25;25;68704;91812;19/12/2011 00:00;N;2;Ensino Fundamental I;13;ENSINO FUNDAMENTAL 9 ANOS;19;CICLO I;2;ENSINO FUNDAMENTAL 9 ANOS;;;1;REGULAR
2012;236253;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;91812;EMEBS;HELEN KELLER;IP;1162524;1A;432;CII 2A FI;2;MATEMATICA;1;Manhã;5;25;68705;91812;02/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;236253;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;91812;EMEBS;HELEN KELLER;IP;1162518;1B;430;CII 1A FI;2;MATEMATICA;1;Manhã;5;25;68706;91812;02/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;236253;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;91812;EMEBS;HELEN KELLER;IP;1162515;1A;430;CII 1A FI;2;MATEMATICA;1;Manhã;5;25;68707;91812;02/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;236253;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;91812;EMEBS;HELEN KELLER;IP;1162531;1C;432;CII 2A FI;2;MATEMATICA;1;Manhã;5;25;68708;91812;02/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;236253;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;91812;EMEBS;HELEN KELLER;IP;1162528;1B;432;CII 2A FI;2;MATEMATICA;1;Manhã;5;25;68709;91812;02/02/2012 00:00;J;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1201814;1A;436;CII 4A FI;219;INFORMATICA (OIE);1;Manhã;1;14;68762;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1201648;1A;432;CII 2A FI;219;INFORMATICA (OIE);1;Manhã;1;14;68763;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1201721;1A;434;CII 3A FI;219;INFORMATICA (OIE);1;Manhã;1;14;68764;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1201747;1B;434;CII 3A FI;219;INFORMATICA (OIE);1;Manhã;1;14;68766;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1201565;1A;430;CII 1A FI;219;INFORMATICA (OIE);1;Manhã;1;14;68767;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202578;2A;428;CI.4A.FII;219;INFORMATICA (OIE);1;Manhã;1;14;68768;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202642;2D;428;CI.4A.FII;219;INFORMATICA (OIE);1;Manhã;1;14;68769;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202639;2C;428;CI.4A.FII;219;INFORMATICA (OIE);1;Manhã;1;14;68770;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202255;2A;1005;CI 3A F II 9A;219;INFORMATICA (OIE);1;Manhã;1;14;68771;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202637;2B;428;CI.4A.FII;219;INFORMATICA (OIE);1;Manhã;1;14;68772;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;17;CICLO I;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
2012;338723;3239;PROF.ED.INF.E ENS.FUND.I;1;EFETIVO;JBD;JBD;99180;EMEBS;ANNE SULLIVAN;SA;1202510;2A;433;CII 2A FII;219;INFORMATICA (OIE);1;Manhã;1;14;68773;99180;25/05/2012 00:00;N;2;Ensino Fundamental I;12;ENSINO FUNDAMENTAL 8 ANOS;18;CICLO II;2;ENSINO FUNDAMENTAL 8 ANOS;;;1;REGULAR
